com.victronenergy.vebus.ttyO1
/Alarms/HighTemperature	UINT32	0	ok
/Ac/In/1/CurrentLimit	DOUBLE	50.0	50.0A
/Alarms/VoltageSensor	UINT32	0	0
/Energy/AcIn1ToInverter	DOUBLE	4.38727092743	4.39kWh
/Interfaces/Mk2/ProductId	UINT32	4400	4400
/Energy/InverterToAcOut	DOUBLE	0.0	0.00kWh
/Alarms/L1/HighTemperature	UINT32	0	ok
/Ac/ActiveIn/ActiveInput	UINT32	0	0
/Alarms/L1/Ripple	UINT32	0	ok
/Devices/Bms/Version	UINT32	1145110	1145110
/DeviceInstance	UINT16	257	257
/Mgmt/Connection	STRING	VE.Bus	VE.Bus
/FirmwareVersion	UINT32	1025	401
/Energy/AcOutToAcIn1	DOUBLE	0.0	0.00kWh
/Energy/AcIn2ToInverter	DOUBLE	0.0	0.00kWh
/Ac/PowerMeasurementType	UINT32	4	4
/Leds/Bulk	BYTE	1	on
/Ac/ActiveIn/CurrentLimit	DOUBLE	32.0	32.0A
/Ac/ActiveIn/S	INT32	100	100VA
/Ac/ActiveIn/P	INT32	51	51W
/Alarms/L1/Overload	UINT32	0	ok
/Leds/Absorption	BYTE	0	off
/Leds/Overload	BYTE	0	off
/Interfaces/Mk2/ProductName	STRING	MK2 20Mhz	MK2 20Mhz
/Leds/Temperature	BYTE	0	off
/Mgmt/ProcessVersion	STRING	2.74	2.74
/Leds/Float	BYTE	0	off
/Energy/OutToInverter	DOUBLE	0.0	0.00kWh
/Mode	UINT32	3	on
/Alarms/LowBattery	UINT32	0	ok
/Connected	BYTE	1	1
/Devices/0/Assistants	ARRAY[BYTE]	[62, 1, 75, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0x013e,0x014b
/Dc/0/Voltage	DOUBLE	24.2299995422	24.23V
/Ac/ActiveIn/CurrentLimitIsAdjustable	UINT32	1	1
/Ac/ActiveIn/Connected	UINT32	1	yes
/Leds/Mains	BYTE	1	on
/Dc/0/Current	DOUBLE	12.0	12.0A
/ModeIsAdjustable	UINT32	1	1
/ProductId	UINT32	9745	2611
/Leds/LowBattery	BYTE	0	off
/State	UINT32	3	bulk
/Devices/NumberOfMultis	INT32	1	1
/Interfaces/Mk2/Tunnel	ARRAY	[]	
/FirmwareSubVersion	UINT32	0	
/ShortIds	UINT32	7	7
/VebusMainState	UINT32	9	charge
/Ac/NumberOfAcInputs	INT32	1	1
/Dc/0/MaxChargeCurrent	ARRAY	[]	
/Energy/AcIn2ToAcOut	DOUBLE	0.0	0.00kWh
/Ac/Out/L1/I	DOUBLE	1.5	1.5A
/VebusSetChargeState	UINT32	0	0
/VebusChargeState	UINT32	1	bulk
/Dc/0/Power	INT32	-290	-290W
/Ac/ActiveIn/L1/P	INT32	51	51W
/Ac/ActiveIn/L1/S	INT32	100	100VA
