com.victronenergy.motordrive.socketcan_vecan1_vi0_uc655188
/CustomName	STRING	Outboard 3kW (NMEA2000)	Outboard 3kW (NMEA2000)
/N2kDeviceInstance	UINT32	0	0
/N2kUniqueNumber	UINT32	655188	655188
/Serial	STRING
/Connected	UINT32	1	1
/DeviceInstance	UINT32	0	0
/HardwareVersion	STRING	6.0	6.0
/FirmwareVersion	STRING	2.3.9	2.3.9
/ProductName	STRING	Electric propulsion motor	Electric propulsion motor
/ProductId	UINT16	45155	0xB063
/Mgmt/Connection	STRING	VE.Can	VE.Can
/Mgmt/ProcessVersion	STRING	3.54	3.54
/Mgmt/ProcessName	STRING	vecan-dbus	vecan-dbus
/Coolant/Temperature	DOUBLE	21.0	21.0C
/Controller/Temperature	DOUBLE	21.0	21.0C
/Motor/Direction	UINT32	2	2
/Motor/Temperature	DOUBLE	21.0	21.0C
/Motor/RPM	DOUBLE	985.0	985rpm
/Dc/0/Power	INT32	1038	1038W
/Dc/0/Current	DOUBLE	20.0	20.0A
/Dc/0/Voltage	DOUBLE	51.900001525878906	51.90V

1	/Motor/RPM	DOUBLE	985.0	985rpm
2	/Motor/RPM	DOUBLE	978.0	978rpm
2	/Dc/0/Current	DOUBLE	20.0	20.0A
2	/Dc/0/Power	INT32	1038	1038W
3	/Motor/RPM	DOUBLE	986.0	986rpm
4	/Motor/RPM	DOUBLE	980.0	980rpm
4	/Dc/0/Voltage	DOUBLE	52.0	52.00V
4	/Dc/0/Power	INT32	1040	1040W
5	/Motor/RPM	DOUBLE	988.0	988rpm
5	/Dc/0/Voltage	DOUBLE	51.900001525878906	51.90V
5	/Dc/0/Current	DOUBLE	20.0	20.0A
5	/Dc/0/Power	INT32	1038	1038W
6	/Motor/RPM	DOUBLE	970.0	970rpm
6	/Dc/0/Voltage	DOUBLE	52.0	52.00V
6	/Dc/0/Current	DOUBLE	19.0	19.0A
6	/Dc/0/Power	INT32	988	988W
7	/Motor/RPM	DOUBLE	916.0	916rpm
7	/Dc/0/Current	DOUBLE	16.5	16.5A
7	/Dc/0/Power	INT32	858	858W
8	/Motor/RPM	DOUBLE	858.0	858rpm
8	/Dc/0/Voltage	DOUBLE	52.099998474121094	52.10V
8	/Dc/0/Current	DOUBLE	12.899999618530273	12.9A
8	/Dc/0/Power	INT32	672	672W
9	/Motor/RPM	DOUBLE	849.0	849rpm
9	/Dc/0/Current	DOUBLE	12.600000381469727	12.6A
9	/Dc/0/Power	INT32	656	656W
10	/Dc/0/Current	DOUBLE	12.5	12.5A
10	/Dc/0/Power	INT32	651	651W
10	/Motor/RPM	DOUBLE	830.0	830rpm
11	/Motor/RPM	DOUBLE	845.0	845rpm
11	/Dc/0/Voltage	DOUBLE	52.20000076293945	52.20V
11	/Dc/0/Power	INT32	652	652W
12	/Motor/RPM	DOUBLE	823.0	823rpm
12	/Dc/0/Voltage	DOUBLE	52.20000076293945	52.20V
12	/Dc/0/Power	INT32	626	626W
12	/Dc/0/Current	DOUBLE	12.0	12.0A
13	/Motor/RPM	DOUBLE	810.0	810rpm
13	/Dc/0/Current	DOUBLE	11.399999618530273	11.4A
13	/Dc/0/Power	INT32	595	595W
14	/Motor/RPM	DOUBLE	805.0	805rpm
14	/Dc/0/Current	DOUBLE	10.899999618530273	10.9A
14	/Dc/0/Power	INT32	568	568W
15	/Motor/RPM	DOUBLE	804.0	804rpm
15	/Dc/0/Current	DOUBLE	10.800000190734863	10.8A
15	/Dc/0/Power	INT32	563	563W
16	/Motor/RPM	DOUBLE	764.0	764rpm
16	/Dc/0/Voltage	DOUBLE	52.29999923706055	52.30V
16	/Dc/0/Current	DOUBLE	10.0	10.0A
16	/Dc/0/Power	INT32	523	523W
17	/Motor/RPM	DOUBLE	570.0	570rpm
17	/Dc/0/Current	DOUBLE	4.699999809265137	4.7A
17	/Dc/0/Power	INT32	246	246W
17	/Dc/0/Voltage	DOUBLE	52.400001525878906	52.40V
18	/Motor/RPM	DOUBLE	330.0	330rpm
18	/Dc/0/Current	DOUBLE	2.200000047683716	2.2A
18	/Dc/0/Power	INT32	115	115W
18	/Motor/Temperature	DOUBLE	22.0	22.0C
18	/Controller/Temperature	DOUBLE	22.0	22.0C
18	/Coolant/Temperature	DOUBLE	22.0	22.0C
18	/Motor/Direction	UINT32	0	0
18	/Dc/0/Voltage	DOUBLE	52.5	52.50V
19	/Motor/RPM	DOUBLE	471.0	471rpm
19	/Dc/0/Current	DOUBLE	0.0	0.0A
19	/Dc/0/Power	INT32	0	0W
19	/Motor/Direction	UINT32	2	2
